radar,date,time,pulse,dataset,elevation_deg,finite_gate_count,receiver_noise_count,receiver_noise_fraction,receiver_noise_max_dbz,receiver_noise_ge_10_dbz,receiver_noise_ge_20_dbz,ci_finite_count,ci_low_count,ci_high_count,near_zero_vrad_count,low_sqi_count,receiver_noise_figure_h_db,receiver_noise_figure_v_db,ambient_noise_h_median,ambient_noise_v_median,source_url
chenies,20260711,2100,sp,dataset6,89.9,57600,1099,0.01907986111111111,-7.399999618530273,0,0,57600,7021,35524,12330,7507,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/chenies/2026/07/11/sp/20260711_polar_pl_radar05_aggregate_sp_2100.h5
clee-hill,20260115,0000,lp,dataset1,0.45,153000,16064,0.10499346405228759,-8.799999237060547,0,0,153000,25498,105020,57398,33439,2.15,2.61,24.469999313354492,23.8799991607666,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/01/15/lp/20260115_polar_pl_radar03_aggregate_lp_0000.h5
clee-hill,20260115,0000,lp,dataset2,1.0,153000,16484,0.10773856209150327,-10.0,0,0,153000,15876,109856,51967,35439,2.04,2.51,24.3799991607666,23.809999465942383,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/01/15/lp/20260115_polar_pl_radar03_aggregate_lp_0000.h5
clee-hill,20260115,0000,lp,dataset3,2.0,153000,4838,0.03162091503267974,-9.0,0,0,153000,14370,75306,43545,19832,2.02,2.44,24.270000457763672,23.700000762939453,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/01/15/lp/20260115_polar_pl_radar03_aggregate_lp_0000.h5
clee-hill,20260115,0000,lp,dataset4,3.0,153000,5024,0.032836601307189545,-8.899999618530273,0,0,153000,14476,74980,44274,19833,1.96,2.34,24.214999198913574,23.6299991607666,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/01/15/lp/20260115_polar_pl_radar03_aggregate_lp_0000.h5
clee-hill,20260115,0000,lp,dataset5,4.0,153000,5191,0.0339281045751634,-8.100000381469727,0,0,153000,13640,75759,41705,20092,1.89,2.29,24.18000030517578,23.600000381469727,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/01/15/lp/20260115_polar_pl_radar03_aggregate_lp_0000.h5
clee-hill,20260115,0000,sp,dataset1,1.0,68040,12822,0.18844797178130512,12.299999237060547,4324,0,68040,3319,47911,19913,34614,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/01/15/sp/20260115_polar_pl_radar03_aggregate_sp_0000.h5
clee-hill,20260115,0000,sp,dataset2,2.0,68040,14864,0.21845972957084067,12.200000762939453,4380,0,68040,3390,52006,14727,39615,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/01/15/sp/20260115_polar_pl_radar03_aggregate_sp_0000.h5
clee-hill,20260115,0000,sp,dataset3,4.0,68040,15331,0.2253233392122281,12.10000228881836,4244,0,68040,2949,52532,13542,40357,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/01/15/sp/20260115_polar_pl_radar03_aggregate_sp_0000.h5
clee-hill,20260115,0000,sp,dataset4,6.0,68040,15639,0.2298500881834215,12.10000228881836,4234,0,68040,1951,54080,11990,41745,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/01/15/sp/20260115_polar_pl_radar03_aggregate_sp_0000.h5
clee-hill,20260115,0000,sp,dataset5,9.0,68040,15661,0.2301734273956496,12.10000228881836,4295,0,68040,1872,54613,11924,42628,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/01/15/sp/20260115_polar_pl_radar03_aggregate_sp_0000.h5
clee-hill,20260115,0000,sp,dataset6,89.9,57600,600,0.010416666666666666,-7.600000381469727,0,0,57600,16771,13717,31030,2873,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/01/15/sp/20260115_polar_pl_radar03_aggregate_sp_0000.h5
clee-hill,20260415,1200,lp,dataset1,0.45,153000,14852,0.0970718954248366,-8.799999237060547,0,0,153000,10367,121542,38876,29959,2.76,2.77,24.93000030517578,24.25,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/04/15/lp/20260415_polar_pl_radar03_aggregate_lp_1200.h5
clee-hill,20260415,1200,lp,dataset2,1.0,153000,14537,0.09501307189542484,-9.600000381469727,0,0,153000,3760,127629,30585,30249,2.69,2.69,24.84000015258789,24.15999984741211,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/04/15/lp/20260415_polar_pl_radar03_aggregate_lp_1200.h5
clee-hill,20260415,1200,lp,dataset3,2.0,153000,4187,0.027366013071895425,-8.19999885559082,0,0,153000,4096,89280,26549,16887,2.58,2.56,24.760000228881836,24.059999465942383,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/04/15/lp/20260415_polar_pl_radar03_aggregate_lp_1200.h5
clee-hill,20260415,1200,lp,dataset4,3.0,153000,4523,0.029562091503267975,-8.5,0,0,153000,5002,88710,27517,17779,2.5,2.52,24.709999084472656,24.020000457763672,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/04/15/lp/20260415_polar_pl_radar03_aggregate_lp_1200.h5
clee-hill,20260415,1200,lp,dataset5,4.0,153000,4734,0.030941176470588236,-8.19999885559082,0,0,153000,4605,89253,25982,18623,2.55,2.52,24.68000030517578,23.969999313354492,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/04/15/lp/20260415_polar_pl_radar03_aggregate_lp_1200.h5
clee-hill,20260415,1200,sp,dataset1,1.0,68040,8711,0.12802763080540858,12.799999237060547,4319,0,68040,498,59629,5702,19672,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/04/15/sp/20260415_polar_pl_radar03_aggregate_sp_1200.h5
clee-hill,20260415,1200,sp,dataset2,2.0,68040,10628,0.15620223398001176,12.700000762939453,4488,0,68040,537,61824,3418,25506,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/04/15/sp/20260415_polar_pl_radar03_aggregate_sp_1200.h5
clee-hill,20260415,1200,sp,dataset3,4.0,68040,12332,0.18124632569077012,12.5,5118,0,68040,547,61905,3672,31321,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/04/15/sp/20260415_polar_pl_radar03_aggregate_sp_1200.h5
clee-hill,20260415,1200,sp,dataset4,6.0,68040,13288,0.19529688418577307,12.60000228881836,5257,0,68040,422,62564,3188,33145,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/04/15/sp/20260415_polar_pl_radar03_aggregate_sp_1200.h5
clee-hill,20260415,1200,sp,dataset5,9.0,68040,14550,0.2138447971781305,12.5,5139,0,68040,405,62597,3166,37943,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/04/15/sp/20260415_polar_pl_radar03_aggregate_sp_1200.h5
clee-hill,20260415,1200,sp,dataset6,89.9,57600,316,0.005486111111111111,-7.19999885559082,0,0,57600,3699,27795,10783,2387,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/04/15/sp/20260415_polar_pl_radar03_aggregate_sp_1200.h5
clee-hill,20260711,2100,lp,dataset1,0.45,153000,15501,0.10131372549019607,-8.799999237060547,0,0,153000,22549,106008,55313,35542,3.38,3.36,25.079999923706055,24.440000534057617,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/07/11/lp/20260711_polar_pl_radar03_aggregate_lp_2100.h5
clee-hill,20260711,2100,lp,dataset2,1.0,153000,16257,0.10625490196078431,-9.399999618530273,0,0,153000,12051,112832,47054,36113,3.41,3.37,24.959999084472656,24.31999969482422,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/07/11/lp/20260711_polar_pl_radar03_aggregate_lp_2100.h5
clee-hill,20260711,2100,lp,dataset3,2.0,153000,4914,0.03211764705882353,-8.19999885559082,0,0,153000,11185,77808,38934,19713,3.05,3.26,24.850000381469727,24.219999313354492,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/07/11/lp/20260711_polar_pl_radar03_aggregate_lp_2100.h5
clee-hill,20260711,2100,lp,dataset4,3.0,153000,4953,0.032372549019607844,-8.399999618530273,0,0,153000,11679,76927,40456,19779,3.08,3.27,24.809999465942383,24.18000030517578,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/07/11/lp/20260711_polar_pl_radar03_aggregate_lp_2100.h5
clee-hill,20260711,2100,lp,dataset5,4.0,153000,5045,0.032973856209150325,-8.299999237060547,0,0,153000,11724,78068,38499,20133,3.27,3.19,24.760000228881836,24.1299991607666,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/07/11/lp/20260711_polar_pl_radar03_aggregate_lp_2100.h5
clee-hill,20260711,2100,sp,dataset1,1.0,68040,12346,0.18145208700764257,12.900001525878906,5581,0,68040,2647,50140,14522,33877,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/07/11/sp/20260711_polar_pl_radar03_aggregate_sp_2100.h5
clee-hill,20260711,2100,sp,dataset2,2.0,68040,14948,0.21969429747207525,12.799999237060547,5534,0,68040,2698,53776,11192,39000,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/07/11/sp/20260711_polar_pl_radar03_aggregate_sp_2100.h5
clee-hill,20260711,2100,sp,dataset3,4.0,68040,15687,0.23055555555555557,12.700000762939453,5358,0,68040,2356,54192,10613,40697,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/07/11/sp/20260711_polar_pl_radar03_aggregate_sp_2100.h5
clee-hill,20260711,2100,sp,dataset4,6.0,68040,16153,0.2374044679600235,12.700000762939453,5400,0,68040,1665,55478,9828,42151,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/07/11/sp/20260711_polar_pl_radar03_aggregate_sp_2100.h5
clee-hill,20260711,2100,sp,dataset5,9.0,68040,16767,0.24642857142857144,12.700000762939453,5263,0,68040,1629,55936,10143,43330,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/07/11/sp/20260711_polar_pl_radar03_aggregate_sp_2100.h5
clee-hill,20260711,2100,sp,dataset6,89.9,57600,542,0.009409722222222222,-7.100000381469727,0,0,57600,16224,15016,29932,3157,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/clee-hill/2026/07/11/sp/20260711_polar_pl_radar03_aggregate_sp_2100.h5
cobbacombe,20260115,0000,lp,dataset1,0.5,153000,20802,0.1359607843137255,-9.600000381469727,0,0,153000,14097,125672,38240,42618,4.24,4.59,24.510000228881836,24.139999389648438,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/01/15/lp/20260115_polar_pl_radar16_aggregate_lp_0000.h5
cobbacombe,20260115,0000,lp,dataset2,1.0,153000,19593,0.12805882352941175,-9.399999618530273,0,0,153000,10748,126227,35061,40997,4.04,4.46,24.3700008392334,24.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/01/15/lp/20260115_polar_pl_radar16_aggregate_lp_0000.h5
cobbacombe,20260115,0000,lp,dataset3,2.0,153000,5427,0.035470588235294115,-8.799999237060547,0,0,153000,7504,84654,30885,21168,3.86,4.29,24.25,23.889999389648438,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/01/15/lp/20260115_polar_pl_radar16_aggregate_lp_0000.h5
cobbacombe,20260115,0000,lp,dataset4,3.0,153000,5454,0.035647058823529414,-9.600000381469727,0,0,153000,6862,85131,29775,21139,3.81,4.25,24.18000030517578,23.829999923706055,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/01/15/lp/20260115_polar_pl_radar16_aggregate_lp_0000.h5
cobbacombe,20260115,0000,lp,dataset5,3.95,153000,5669,0.037052287581699345,-9.299999237060547,0,0,153000,5986,85143,29047,21961,3.91,4.22,24.149999618530273,23.799999237060547,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/01/15/lp/20260115_polar_pl_radar16_aggregate_lp_0000.h5
cobbacombe,20260115,0000,sp,dataset1,1.0,68040,13877,0.2039535567313345,12.0,3577,0,68040,3908,53652,13065,38341,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/01/15/sp/20260115_polar_pl_radar16_aggregate_sp_0000.h5
cobbacombe,20260115,0000,sp,dataset2,2.0,68040,16206,0.23818342151675484,11.900001525878906,3796,0,68040,2074,57858,9295,42637,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/01/15/sp/20260115_polar_pl_radar16_aggregate_sp_0000.h5
cobbacombe,20260115,0000,sp,dataset3,4.0,68040,16975,0.24948559670781892,11.799999237060547,3688,0,68040,1671,60052,7331,45088,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/01/15/sp/20260115_polar_pl_radar16_aggregate_sp_0000.h5
cobbacombe,20260115,0000,sp,dataset4,6.0,68040,17596,0.25861258083480304,11.799999237060547,3839,0,68040,1839,60070,7159,46463,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/01/15/sp/20260115_polar_pl_radar16_aggregate_sp_0000.h5
cobbacombe,20260115,0000,sp,dataset5,9.0,68040,17522,0.2575249853027631,11.700000762939453,3615,0,68040,1493,60183,7356,47396,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/01/15/sp/20260115_polar_pl_radar16_aggregate_sp_0000.h5
cobbacombe,20260115,0000,sp,dataset6,89.9,57600,642,0.011145833333333334,-8.19999885559082,0,0,57600,14824,14731,28144,3260,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/01/15/sp/20260115_polar_pl_radar16_aggregate_sp_0000.h5
cobbacombe,20260415,1200,lp,dataset1,0.5,153000,17236,0.11265359477124183,-9.899999618530273,0,0,153000,5081,134213,27444,34866,4.67,4.81,24.809999465942383,24.09000015258789,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/04/15/lp/20260415_polar_pl_radar16_aggregate_lp_1200.h5
cobbacombe,20260415,1200,lp,dataset2,1.0,153000,15636,0.10219607843137254,-10.100000381469727,0,0,153000,2803,134908,23821,32410,4.53,4.68,24.700000762939453,23.979999542236328,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/04/15/lp/20260415_polar_pl_radar16_aggregate_lp_1200.h5
cobbacombe,20260415,1200,lp,dataset3,2.0,153000,4356,0.02847058823529412,-8.799999237060547,0,0,153000,1604,94164,21191,17385,4.39,4.62,24.579999923706055,23.8799991607666,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/04/15/lp/20260415_polar_pl_radar16_aggregate_lp_1200.h5
cobbacombe,20260415,1200,lp,dataset4,3.0,153000,4577,0.02991503267973856,-8.600000381469727,0,0,153000,1707,94164,21279,18158,4.38,4.51,24.5,23.799999237060547,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/04/15/lp/20260415_polar_pl_radar16_aggregate_lp_1200.h5
cobbacombe,20260415,1200,lp,dataset5,3.95,153000,4869,0.03182352941176471,-9.399999618530273,0,0,153000,1428,93750,20737,18939,4.35,4.52,24.445000648498535,23.75,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/04/15/lp/20260415_polar_pl_radar16_aggregate_lp_1200.h5
cobbacombe,20260415,1200,sp,dataset1,1.0,68040,9265,0.13616990005878896,12.299999237060547,3536,0,68040,1181,59312,3922,21309,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/04/15/sp/20260415_polar_pl_radar16_aggregate_sp_1200.h5
cobbacombe,20260415,1200,sp,dataset2,2.0,68040,10598,0.15576131687242797,12.200000762939453,3459,0,68040,388,62578,1957,23131,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/04/15/sp/20260415_polar_pl_radar16_aggregate_sp_1200.h5
cobbacombe,20260415,1200,sp,dataset3,4.0,68040,12478,0.18339212228101118,12.0,3890,0,68040,393,64173,1544,30752,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/04/15/sp/20260415_polar_pl_radar16_aggregate_sp_1200.h5
cobbacombe,20260415,1200,sp,dataset4,6.0,68040,14280,0.20987654320987653,12.0,3944,0,68040,404,64301,1504,36086,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/04/15/sp/20260415_polar_pl_radar16_aggregate_sp_1200.h5
cobbacombe,20260415,1200,sp,dataset5,9.0,68040,15169,0.2229423868312757,11.900001525878906,3670,0,68040,459,64053,1711,41341,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/04/15/sp/20260415_polar_pl_radar16_aggregate_sp_1200.h5
cobbacombe,20260415,1200,sp,dataset6,89.9,57600,422,0.007326388888888889,-8.100000381469727,0,0,57600,8150,19853,18310,2997,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/04/15/sp/20260415_polar_pl_radar16_aggregate_sp_1200.h5
cobbacombe,20260711,2100,lp,dataset1,0.5,153000,19586,0.12801307189542482,-8.69999885559082,0,0,153000,10194,128123,34205,42897,4.09,4.44,25.520000457763672,24.229999542236328,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/07/11/lp/20260711_polar_pl_radar16_aggregate_lp_2100.h5
cobbacombe,20260711,2100,lp,dataset2,1.0,153000,18375,0.12009803921568628,-8.5,0,0,153000,6291,130017,29710,40288,4.68,4.78,25.389999389648438,24.1299991607666,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/07/11/lp/20260711_polar_pl_radar16_aggregate_lp_2100.h5
cobbacombe,20260711,2100,lp,dataset3,2.0,153000,5135,0.03356209150326797,-7.399999618530273,0,0,153000,3552,87539,25630,20883,4.54,4.66,25.299999237060547,24.049999237060547,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/07/11/lp/20260711_polar_pl_radar16_aggregate_lp_2100.h5
cobbacombe,20260711,2100,lp,dataset4,3.0,153000,5305,0.03467320261437908,-7.799999237060547,0,0,153000,3998,87857,25610,21122,4.43,4.59,25.229999542236328,23.994999885559082,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/07/11/lp/20260711_polar_pl_radar16_aggregate_lp_2100.h5
cobbacombe,20260711,2100,lp,dataset5,3.95,153000,5552,0.036287581699346406,-8.100000381469727,0,0,153000,3558,87905,25121,21670,4.41,4.57,25.18000030517578,23.950000762939453,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/07/11/lp/20260711_polar_pl_radar16_aggregate_lp_2100.h5
cobbacombe,20260711,2100,sp,dataset1,1.0,68040,12929,0.19002057613168724,13.5,6164,0,68040,2440,56504,7734,36967,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/07/11/sp/20260711_polar_pl_radar16_aggregate_sp_2100.h5
cobbacombe,20260711,2100,sp,dataset2,2.0,68040,14677,0.21571134626690183,13.299999237060547,6246,0,68040,989,60738,3948,40277,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/07/11/sp/20260711_polar_pl_radar16_aggregate_sp_2100.h5
cobbacombe,20260711,2100,sp,dataset3,4.0,68040,16838,0.24747207524985304,13.299999237060547,6456,0,68040,873,61936,3611,44406,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/07/11/sp/20260711_polar_pl_radar16_aggregate_sp_2100.h5
cobbacombe,20260711,2100,sp,dataset4,6.0,68040,17552,0.25796590241034684,13.200000762939453,6322,0,68040,1072,61566,4062,46006,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/07/11/sp/20260711_polar_pl_radar16_aggregate_sp_2100.h5
cobbacombe,20260711,2100,sp,dataset5,9.0,68040,18449,0.2711493239271017,13.200000762939453,6611,0,68040,871,61609,4563,47572,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/07/11/sp/20260711_polar_pl_radar16_aggregate_sp_2100.h5
cobbacombe,20260711,2100,sp,dataset6,89.9,57600,621,0.01078125,-6.799999237060547,0,0,57600,13180,17243,24760,3682,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/cobbacombe/2026/07/11/sp/20260711_polar_pl_radar16_aggregate_sp_2100.h5
crug-y-gorrllwyn,20260115,0000,lp,dataset1,0.5,153000,20587,0.13455555555555557,-10.0,0,0,153000,15753,122663,41937,41645,4.44,5.1,23.709999084472656,23.68000030517578,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/01/15/lp/20260115_polar_pl_radar10_aggregate_lp_0000.h5
crug-y-gorrllwyn,20260115,0000,lp,dataset2,1.0,153000,19933,0.130281045751634,-9.69999885559082,0,0,153000,11958,123871,38971,41314,4.36,4.98,23.610000610351562,23.59000015258789,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/01/15/lp/20260115_polar_pl_radar10_aggregate_lp_0000.h5
crug-y-gorrllwyn,20260115,0000,lp,dataset3,2.0,153000,5479,0.03581045751633987,-8.399999618530273,0,0,153000,7946,83138,33254,21643,4.26,4.94,23.530000686645508,23.510000228881836,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/01/15/lp/20260115_polar_pl_radar10_aggregate_lp_0000.h5
crug-y-gorrllwyn,20260115,0000,lp,dataset4,3.0,153000,5389,0.035222222222222224,-8.899999618530273,0,0,153000,8177,83239,32834,21448,4.2,4.92,23.479999542236328,23.469999313354492,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/01/15/lp/20260115_polar_pl_radar10_aggregate_lp_0000.h5
crug-y-gorrllwyn,20260115,0000,lp,dataset5,4.0,153000,5378,0.03515032679738562,-8.69999885559082,0,0,153000,7833,83651,32478,21400,4.18,4.87,23.459999084472656,23.450000762939453,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/01/15/lp/20260115_polar_pl_radar10_aggregate_lp_0000.h5
crug-y-gorrllwyn,20260115,0000,sp,dataset1,1.0,68040,15484,0.22757201646090536,12.60000228881836,5127,0,68040,3925,53363,15169,40354,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/01/15/sp/20260115_polar_pl_radar10_aggregate_sp_0000.h5
